,user,item,rating
71473,577,MSGT07,1
71474,577,VSCA25,1
71475,577,VSPP04,2
71476,577,MSGT28,2
71478,577,CIS02,2
71479,577,AIS04,3
71482,577,VSPP32,2
71483,577,MSGT14,1
71485,577,MSGT67,2
71486,577,VSPP06,2
71488,577,VCGA63,2
71489,577,JCGA72,2
71490,577,MSGT11,3
71492,577,MSGT64,2
71493,577,MSGT05,1
71494,577,VSPP05,2
71495,577,MSWR03,1
71496,577,VCBA56,3
71497,577,MSGT08,2
71498,577,JCGA74,2
71499,577,VSPP24,2
71500,577,MSGT33,2
71501,577,MSGT65,1
71502,577,MSWR06,2
71503,577,VSPP31,2
71504,577,MSGT49,2
71506,577,MSGT24,1
71507,577,VIGI01,1
71508,577,VSPP14,2
71509,577,MRLP02,2
71510,577,MRLP07,2
71512,577,MSGT03,2
71513,577,VCBGSC,2
71514,577,MSGT54,2
71515,577,VRLP01,2
71517,577,VSSS06,2
71521,577,MSPP10,2
71522,577,VSPP17,1
71523,577,MSGT44,2
71524,577,VSPP23,1
71526,577,MSGT35,2
71527,577,MSCA47,2
71528,577,MSGT90,1
71530,577,MSWW04,1
71531,577,MSWR05,2
71532,577,MSGT37,2
71533,577,VSPP07,2
71534,577,MSGT34,1
71535,577,MSGT15,2
71536,577,MSGT52,2
71538,577,URLP07,1
71539,577,MSGT32,3
71541,577,MSGA43,1
71543,577,JCGA75,3
71545,577,MSGT19,2
71546,577,VACM13,2
71548,578,MSPP02,2
71550,578,VSPP01,2
71551,578,MRLP01,3
71552,578,UPPP01,1
71554,578,MSGT91,2
71555,578,VSPP33,3
71556,578,JCGA69,2
71557,578,MSGT18,2
71558,578,MSWR01,2
71560,578,VSPP02,1
71561,578,VSSS01,2
71562,578,VSCA76,1
71563,578,JCUM01,2
71564,578,MSGT66,2
71567,578,MSGT26,2
71568,578,VSPP29,1
71569,578,MSPP03,2
71571,578,URLP01,2
71572,578,MSGT25,2
71573,578,MSWR07,2
71574,578,VSGA17,2
71576,578,MSGT20,2
71577,578,MSGT30,1
71578,578,VSPP03,2
71580,578,VSPP20,2
71583,578,MSGT16,2
71584,578,VSPP34,2
71585,578,VSSS07,2
71586,578,JCGA73,2
71587,578,MSGT62,2
71588,578,MSPP15,2
71589,578,VSPP37,2
71591,578,VSPP60,2
71592,578,VIGI06,1
71593,578,MSGT02,1
71595,578,MSGT10,1
71596,578,JCGA70,2
71597,578,MSGT07,2
71598,578,VSCA25,1
71599,578,VSPP04,2
71600,578,MSGT28,2
71601,578,CIS04,2
71603,578,AIS04,3
71604,578,AIS02,1
71605,578,VSSS08,2
71606,578,VSPP32,1
71607,578,MSGT14,2
71612,578,VCGA63,2
71613,578,JCGA72,2
71614,578,MSGT11,2
71616,578,MSGT64,2
71617,578,MSGT05,1
71618,578,VSPP05,2
71620,578,VCBA56,2
71621,578,MSGT08,2
71622,578,JCGA74,2
71623,578,VSPP24,1
71624,578,MSGT33,2
71628,578,MSGT49,2
71629,578,VSSS10,2
71630,578,MSGT24,1
71631,578,VIGI01,2
71633,578,MRLP02,2
71634,578,MRLP07,2
71636,578,MSGT03,2
71637,578,VCBGSC,2
71638,578,MSGT54,1
71639,578,VRLP01,2
71641,578,VSSS06,2
71643,578,VSPP15,2
71644,578,MSGT04,2
71645,578,MSPP10,2
71648,578,VSPP23,1
71649,578,VSPP09,2
71650,578,MSGT35,1
71651,578,MSCA47,2
71657,578,VSPP07,2
71659,578,MSGT15,2
71660,578,MSGT52,2
71661,578,MSGT31,1
71663,578,MSGT32,2
71665,578,MSGA43,1
71666,578,MSGT47,1
71667,578,JCGA75,2
71668,578,MSGT17,2
71669,578,MSGT19,2
71670,578,VACM13,2
71672,579,MSPP02,2
71674,579,VSPP01,2
71676,579,UPPP01,1
71677,579,VSPP25,1
71678,579,MSGT91,2
71679,579,VSPP33,3
71681,579,MSGT18,2
71682,579,MSWR01,2
71683,579,VSSS09,2
71684,579,VSPP02,1
71685,579,VSSS01,2
71687,579,JCUM01,1
71688,579,MSGT66,1
71689,579,VSSS03,2
71690,579,UPDD01,1
71691,579,MSGT26,2
71692,579,VSPP29,1
71693,579,MSPP03,2
71694,579,VSPP30,2
71695,579,URLP01,2
71696,579,MSGT25,2
71697,579,MSWR07,2
71699,579,MSGT68,2
71700,579,MSGT20,2
71701,579,MSGT30,1
71702,579,VSPP03,1
71703,579,VSPP36,1
71704,579,VSPP20,2
71705,579,MSGT55,2
71706,579,VSSS04,1
71707,579,MSGT16,2
71708,579,VSPP34,1
71709,579,VSSS07,2
71710,579,JCGA73,2
71711,579,MSGT62,1
71712,579,MSPP15,2
71713,579,VSPP37,2
71714,579,MSGT40,2
71715,579,VSPP60,2
71716,579,VIGI06,1
71717,579,MSGT02,1
71718,579,VSSS02,2
71719,579,MSGT10,1
71720,579,JCGA70,2
71721,579,MSGT07,1
71722,579,VSCA25,1
71724,579,MSGT28,2
71725,579,CIS04,2
71728,579,AIS02,1
71729,579,VSSS08,2
71731,579,MSGT14,1
71732,579,VSPP11,1
71734,579,VSPP06,2
71736,579,VCGA63,2
71737,579,JCGA72,2
71738,579,MSGT11,2
71739,579,MSGT21,2
71740,579,MSGT64,1
71741,579,MSGT05,1
71742,579,VSPP05,2
71744,579,VCBA56,2
71745,579,MSGT08,2
71746,579,JCGA74,2
71747,579,VSPP24,1
71748,579,MSGT33,2
71749,579,MSGT65,1
71750,579,MSWR06,1
71751,579,VSPP31,2
71753,579,VSSS10,2
71754,579,MSGT24,1
71755,579,VIGI01,2
71756,579,VSPP14,2
71757,579,MRLP02,2
71758,579,MRLP07,2
71759,579,MSGT46,2
71760,579,MSGT03,2
71762,579,MSGT54,1
71763,579,VRLP01,2
71764,579,VCBA65,2
71765,579,VSSS06,2
71766,579,MSGT43,1
71768,579,MSGT04,1
71770,579,VSPP17,1
71771,579,MSGT44,2
71773,579,VSPP09,2
71774,579,MSGT35,1
71775,579,MSCA47,2
71776,579,MSGT90,1
71778,579,MSWW04,1
71779,579,MSWR05,1
71780,579,MSGT37,2
71781,579,VSPP07,2
71782,579,MSGT34,1
71784,579,MSGT52,2
71785,579,MSGT31,1
71786,579,URLP07,1
71787,579,MSGT32,2
71790,579,MSGT47,1
71791,579,JCGA75,2
71794,579,VACM13,2
71795,579,VSPP18,2
71798,580,VSPP01,2
71799,580,MRLP01,3
71801,580,VSPP25,2
71803,580,VSPP33,3
71804,580,JCGA69,2
71805,580,MSGT18,2
71806,580,MSWR01,3
71807,580,VSSS09,2
71808,580,VSPP02,2
71809,580,VSSS01,2
71810,580,VSCA76,2
71812,580,MSGT66,2
71813,580,VSSS03,2
71814,580,UPDD01,2
71816,580,VSPP29,1
71817,580,MSPP03,2
71818,580,VSPP30,2
71821,580,MSWR07,2
71822,580,VSGA17,2
71823,580,MSGT68,2
71824,580,MSGT20,2
71825,580,MSGT30,1
71826,580,VSPP03,2
71827,580,VSPP36,2
71828,580,VSPP20,3
71830,580,VSSS04,2
71831,580,MSGT16,2
71832,580,VSPP34,1
71833,580,VSSS07,3
71834,580,JCGA73,2
71835,580,MSGT62,2
71836,580,MSPP15,2
71837,580,VSPP37,3
71838,580,MSGT40,3
71839,580,VSPP60,2
71841,580,MSGT02,2
71842,580,VSSS02,2
71843,580,MSGT10,2
71845,580,MSGT07,2
71847,580,VSPP04,2
71849,580,CIS04,3
71850,580,CIS02,3
71851,580,AIS04,3
71852,580,AIS02,2
71853,580,VSSS08,3
71854,580,VSPP32,2
71855,580,MSGT14,2
71856,580,VSPP11,1
71858,580,VSPP06,2
71859,580,MSGT12,3
71860,580,VCGA63,2
71861,580,JCGA72,2
71862,580,MSGT11,2
71863,580,MSGT21,2
71865,580,MSGT05,1
71866,580,VSPP05,3
71872,580,MSGT33,2
71873,580,MSGT65,2
71874,580,MSWR06,2
71875,580,VSPP31,2
71878,580,MSGT24,2
71879,580,VIGI01,2
71880,580,VSPP14,2
71881,580,MRLP02,2
71882,580,MRLP07,3
71883,580,MSGT46,3
71884,580,MSGT03,3
71885,580,VCBGSC,2
71886,580,MSGT54,2
71887,580,VRLP01,3
71888,580,VCBA65,2
71889,580,VSSS06,2
71890,580,MSGT43,1
71891,580,VSPP15,2
71892,580,MSGT04,2
71894,580,VSPP17,2
71898,580,MSGT35,1
71902,580,MSWW04,2
71904,580,MSGT37,2
71906,580,MSGT34,2
71908,580,MSGT52,2
71909,580,MSGT31,1
71910,580,URLP07,2
71911,580,MSGT32,3
71912,580,MSGT51,2
71914,580,MSGT47,1
71915,580,JCGA75,2
71916,580,MSGT17,2
71918,580,VACM13,2
71919,580,VSPP18,2
71920,581,MSPP02,2
71922,581,VSPP01,1
71923,581,MRLP01,2
71926,581,MSGT91,2
71927,581,VSPP33,2
71928,581,JCGA69,1
71930,581,MSWR01,1
71931,581,VSSS09,1
71932,581,VSPP02,1
71934,581,VSCA76,1
71935,581,JCUM01,2
71936,581,MSGT66,2
71937,581,VSSS03,2
71938,581,UPDD01,1
71939,581,MSGT26,1
71940,581,VSPP29,1
71941,581,MSPP03,2
71942,581,VSPP30,2
71943,581,URLP01,2
71946,581,VSGA17,2
71947,581,MSGT68,1
71948,581,MSGT20,2
71949,581,MSGT30,1
71950,581,VSPP03,1
71951,581,VSPP36,1
71952,581,VSPP20,2
71954,581,VSSS04,1
71955,581,MSGT16,2
71956,581,VSPP34,1
71957,581,VSSS07,2
71959,581,MSGT62,1
71960,581,MSPP15,2
71965,581,MSGT02,1
71966,581,VSSS02,1
71968,581,JCGA70,2
71969,581,MSGT07,1
71970,581,VSCA25,1
71972,581,MSGT28,1
71973,581,CIS04,2
71974,581,CIS02,2
71975,581,AIS04,2
71976,581,AIS02,1
71977,581,VSSS08,2
71978,581,VSPP32,1
71979,581,MSGT14,1
71980,581,VSPP11,1
71981,581,MSGT67,2
71982,581,VSPP06,1
71985,581,JCGA72,1
71987,581,MSGT21,1
71989,581,MSGT05,1
71990,581,VSPP05,2
71993,581,MSGT08,1
71996,581,MSGT33,1
71998,581,MSWR06,1
71999,581,VSPP31,1
72001,581,VSSS10,1
72002,581,MSGT24,1
72003,581,VIGI01,2
72005,581,MRLP02,2
72007,581,MSGT46,2
72008,581,MSGT03,2
72009,581,VCBGSC,2
72010,581,MSGT54,2
72011,581,VRLP01,1
72012,581,VCBA65,1
72013,581,VSSS06,1
72014,581,MSGT43,1
72017,581,MSPP10,2
72018,581,VSPP17,1
72020,581,VSPP23,1
72021,581,VSPP09,2
72023,581,MSCA47,2
72025,581,VCGA67,2
72028,581,MSGT37,2
72029,581,VSPP07,2
72030,581,MSGT34,1
72033,581,MSGT31,1
72034,581,URLP07,1
72035,581,MSGT32,2
72036,581,MSGT51,1
72038,581,MSGT47,1
72039,581,JCGA75,2
72040,581,MSGT17,1
72041,581,MSGT19,2
72042,581,VACM13,2
72043,581,VSPP18,2
72045,582,MSGT01,2
72046,582,VSPP01,1
72047,582,MRLP01,2
72048,582,UPPP01,1
72049,582,VSPP25,1
72051,582,VSPP33,2
72052,582,JCGA69,1
72056,582,VSPP02,1
72057,582,VSSS01,1
72059,582,JCUM01,1
72060,582,MSGT66,1
72061,582,VSSS03,1
72062,582,UPDD01,1
72063,582,MSGT26,1
72064,582,VSPP29,1
72066,582,VSPP30,1
72067,582,URLP01,2
72068,582,MSGT25,1
72070,582,VSGA17,1
72071,582,MSGT68,1
72072,582,MSGT20,1
72073,582,MSGT30,1
72074,582,VSPP03,1
72075,582,VSPP36,1
72076,582,VSPP20,2
72077,582,MSGT55,2
72078,582,VSSS04,1
72079,582,MSGT16,2
72081,582,VSSS07,2
72082,582,JCGA73,1
72083,582,MSGT62,1
72084,582,MSPP15,1
72085,582,VSPP37,2
72087,582,VSPP60,1
72088,582,VIGI06,1
72090,582,VSSS02,1
72091,582,MSGT10,1
72092,582,JCGA70,1
72093,582,MSGT07,1
72094,582,VSCA25,1
72095,582,VSPP04,1
72096,582,MSGT28,2
72097,582,CIS04,2
72099,582,AIS04,2
72100,582,AIS02,1
72101,582,VSSS08,2
72102,582,VSPP32,1
72103,582,MSGT14,1
72104,582,VSPP11,1
72106,582,VSPP06,1
72107,582,MSGT12,2
72109,582,JCGA72,1
72110,582,MSGT11,2
72111,582,MSGT21,2
72114,582,VSPP05,2
72115,582,MSWR03,1
72119,582,VSPP24,2
72120,582,MSGT33,2
72122,582,MSWR06,1
72123,582,VSPP31,1
72124,582,MSGT49,1
72126,582,MSGT24,1
72127,582,VIGI01,1
72128,582,VSPP14,1
72129,582,MRLP02,1
72131,582,MSGT46,2
72132,582,MSGT03,2
72133,582,VCBGSC,1
72134,582,MSGT54,1
72139,582,VSPP15,1
72140,582,MSGT04,1
72141,582,MSPP10,2
72142,582,VSPP17,1
72143,582,MSGT44,1
72144,582,VSPP23,1
72145,582,VSPP09,2
72146,582,MSGT35,1
72147,582,MSCA47,1
72148,582,MSGT90,1
72149,582,VCGA67,2
72150,582,MSWW04,1
72154,582,MSGT34,1
72155,582,MSGT15,2
72156,582,MSGT52,2
72157,582,MSGT31,1
72161,582,MSGA43,1
72162,582,MSGT47,1
72163,582,JCGA75,2
72164,582,MSGT17,1
72167,582,VSPP18,1
72168,583,MSPP02,3
72169,583,MSGT01,3
72171,583,MRLP01,3
72172,583,UPPP01,2
72174,583,MSGT91,3
72175,583,VSPP33,4
72177,583,MSGT18,2
72178,583,MSWR01,3
72179,583,VSSS09,3
72180,583,VSPP02,1
72182,583,VSCA76,2
72183,583,JCUM01,2
72184,583,MSGT66,2
72187,583,MSGT26,2
72188,583,VSPP29,2
72190,583,VSPP30,3
72191,583,URLP01,3
72192,583,MSGT25,2
72194,583,VSGA17,3
72195,583,MSGT68,2
72196,583,MSGT20,2
72197,583,MSGT30,1
72200,583,VSPP20,3
72202,583,VSSS04,2
72203,583,MSGT16,2
72205,583,VSSS07,3
72206,583,JCGA73,2
72207,583,MSGT62,3
72208,583,MSPP15,3
72209,583,VSPP37,3
72210,583,MSGT40,3
72211,583,VSPP60,2
72212,583,VIGI06,1
72213,583,MSGT02,2
72214,583,VSSS02,2
72216,583,JCGA70,2
72217,583,MSGT07,2
72218,583,VSCA25,1
72220,583,MSGT28,3
72222,583,CIS02,3
72223,583,AIS04,3
72224,583,AIS02,2
72225,583,VSSS08,3
72226,583,VSPP32,2
72228,583,VSPP11,1
72229,583,MSGT67,2
72231,583,MSGT12,3
72232,583,VCGA63,2
72233,583,JCGA72,2
72234,583,MSGT11,3
72236,583,MSGT64,2
72237,583,MSGT05,2
72238,583,VSPP05,3
72240,583,VCBA56,3
72241,583,MSGT08,3
72246,583,MSWR06,2
72247,583,VSPP31,2
72248,583,MSGT49,2
72249,583,VSSS10,3
72253,583,MRLP02,2
72254,583,MRLP07,2
72255,583,MSGT46,2
72256,583,MSGT03,3
72258,583,MSGT54,2
72260,583,VCBA65,3
72261,583,VSSS06,2
72264,583,MSGT04,1
72265,583,MSPP10,3
72268,583,VSPP23,1
72269,583,VSPP09,3
72270,583,MSGT35,2
72271,583,MSCA47,2
72272,583,MSGT90,1
72273,583,VCGA67,3
72274,583,MSWW04,2
72275,583,MSWR05,2
72276,583,MSGT37,2
72277,583,VSPP07,3
72279,583,MSGT15,3
72280,583,MSGT52,3
72281,583,MSGT31,1
72282,583,URLP07,2
72283,583,MSGT32,3
72284,583,MSGT51,2
72286,583,MSGT47,2
72287,583,JCGA75,3
72288,583,MSGT17,2
72289,583,MSGT19,2
72291,583,VSPP18,3
72292,584,MSPP02,2
72293,584,MSGT01,1
72294,584,VSPP01,1
72296,584,UPPP01,1
72297,584,VSPP25,1
72299,584,VSPP33,2
72300,584,JCGA69,1
72301,584,MSGT18,2
72303,584,VSSS09,2
72306,584,VSCA76,1
72307,584,JCUM01,1
72308,584,MSGT66,1
72309,584,VSSS03,1
72310,584,UPDD01,1
72311,584,MSGT26,1
72312,584,VSPP29,1
72313,584,MSPP03,2
72314,584,VSPP30,2
72315,584,URLP01,2
72317,584,MSWR07,2
72318,584,VSGA17,2
72319,584,MSGT68,2
72320,584,MSGT20,2
72323,584,VSPP36,1
72324,584,VSPP20,2
72325,584,MSGT55,2
72326,584,VSSS04,1
72327,584,MSGT16,1
72328,584,VSPP34,1
72330,584,JCGA73,2
72331,584,MSGT62,1
72332,584,MSPP15,1
72333,584,VSPP37,2
72334,584,MSGT40,1
72335,584,VSPP60,1
72336,584,VIGI06,1
72337,584,MSGT02,1
72338,584,VSSS02,1
72339,584,MSGT10,1
72340,584,JCGA70,1
72341,584,MSGT07,1
72342,584,VSCA25,1
72343,584,VSPP04,2
72344,584,MSGT28,2
72345,584,CIS04,1
72346,584,CIS02,1
72348,584,AIS02,1
72349,584,VSSS08,1
72351,584,MSGT14,1
72352,584,VSPP11,1
72353,584,MSGT67,2
72354,584,VSPP06,2
72355,584,MSGT12,2
72357,584,JCGA72,1
72359,584,MSGT21,2
72361,584,MSGT05,1
72363,584,MSWR03,1
72364,584,VCBA56,2
72365,584,MSGT08,2
72367,584,VSPP24,1
72368,584,MSGT33,1
72369,584,MSGT65,1
72370,584,MSWR06,1
72371,584,VSPP31,2
72372,584,MSGT49,2
72375,584,VIGI01,1
72376,584,VSPP14,1
72377,584,MRLP02,1
72378,584,MRLP07,2
72379,584,MSGT46,1
72380,584,MSGT03,1
72381,584,VCBGSC,2
72382,584,MSGT54,1
72383,584,VRLP01,2
72384,584,VCBA65,1
72385,584,VSSS06,2
72388,584,MSGT04,1
72389,584,MSPP10,1
72390,584,VSPP17,1
72391,584,MSGT44,2
72392,584,VSPP23,1
72393,584,VSPP09,1
72394,584,MSGT35,1
72395,584,MSCA47,1
72397,584,VCGA67,1
72400,584,MSGT37,1
72401,584,VSPP07,2
72402,584,MSGT34,1
72403,584,MSGT15,1
72405,584,MSGT31,1
72407,584,MSGT32,1
72409,584,MSGA43,1
72411,584,JCGA75,2
72412,584,MSGT17,2
72413,584,MSGT19,2
72415,584,VSPP18,2
72416,585,MSPP02,2
72417,585,MSGT01,2
72419,585,MRLP01,3
72420,585,UPPP01,2
72422,585,MSGT91,2
72423,585,VSPP33,3
72425,585,MSGT18,2
72426,585,MSWR01,3
72427,585,VSSS09,2
72430,585,VSCA76,1
72432,585,MSGT66,2
72433,585,VSSS03,1
72434,585,UPDD01,1
72435,585,MSGT26,2
72436,585,VSPP29,1
72437,585,MSPP03,2
72438,585,VSPP30,2
72440,585,MSGT25,2
72441,585,MSWR07,2
72442,585,VSGA17,2
72444,585,MSGT20,2
72445,585,MSGT30,1
72446,585,VSPP03,2
72447,585,VSPP36,1
72448,585,VSPP20,2
72450,585,VSSS04,1
72451,585,MSGT16,2
72453,585,VSSS07,2
72454,585,JCGA73,2
72455,585,MSGT62,2
72456,585,MSPP15,2
72457,585,VSPP37,3
72458,585,MSGT40,2
72459,585,VSPP60,2
72460,585,VIGI06,1
72461,585,MSGT02,2
72462,585,VSSS02,2
72463,585,MSGT10,1
72464,585,JCGA70,1
72465,585,MSGT07,2
72466,585,VSCA25,1
72467,585,VSPP04,2
72468,585,MSGT28,3
72471,585,AIS04,2
72473,585,VSSS08,2
72477,585,MSGT67,2
72478,585,VSPP06,2
72480,585,VCGA63,2
72481,585,JCGA72,2
72482,585,MSGT11,3
72484,585,MSGT64,2
72485,585,MSGT05,1
72487,585,MSWR03,1
72488,585,VCBA56,2
72489,585,MSGT08,3
72492,585,MSGT33,2
72493,585,MSGT65,1
72494,585,MSWR06,1
72497,585,VSSS10,2
72498,585,MSGT24,1
72500,585,VSPP14,2
72501,585,MRLP02,1
72503,585,MSGT46,2
72504,585,MSGT03,2
72505,585,VCBGSC,2
72506,585,MSGT54,1
72507,585,VRLP01,3
72508,585,VCBA65,2
72511,585,VSPP15,2
72513,585,MSPP10,2
72514,585,VSPP17,2
72516,585,VSPP23,1
72517,585,VSPP09,2
72518,585,MSGT35,1
72519,585,MSCA47,2
72520,585,MSGT90,1
72521,585,VCGA67,2
72522,585,MSWW04,2
72523,585,MSWR05,2
72524,585,MSGT37,2
72525,585,VSPP07,2
72526,585,MSGT34,2
72527,585,MSGT15,2
72528,585,MSGT52,2
72529,585,MSGT31,1
72530,585,URLP07,1
72531,585,MSGT32,3
72532,585,MSGT51,2
72533,585,MSGA43,1
72534,585,MSGT47,1
72535,585,JCGA75,2
72537,585,MSGT19,2
72538,585,VACM13,2
72539,585,VSPP18,2
72540,586,MSPP02,3
72541,586,MSGT01,2
72542,586,VSPP01,2
72543,586,MRLP01,3
72544,586,UPPP01,2
72545,586,VSPP25,2
72547,586,VSPP33,3
72549,586,MSGT18,2
72550,586,MSWR01,2
72551,586,VSSS09,2
72552,586,VSPP02,2
72553,586,VSSS01,2
72554,586,VSCA76,1
72557,586,VSSS03,2
72558,586,UPDD01,2
72559,586,MSGT26,2
72561,586,MSPP03,2
72562,586,VSPP30,2
72563,586,URLP01,2
72564,586,MSGT25,2
72566,586,VSGA17,2
72567,586,MSGT68,2
72568,586,MSGT20,2
72569,586,MSGT30,1
72570,586,VSPP03,2
72571,586,VSPP36,2
72572,586,VSPP20,2
72573,586,MSGT55,2
72574,586,VSSS04,2
72575,586,MSGT16,2
72576,586,VSPP34,2
72577,586,VSSS07,3
72578,586,JCGA73,2
72579,586,MSGT62,2
72580,586,MSPP15,2
72582,586,MSGT40,3
72583,586,VSPP60,2
72584,586,VIGI06,1
72586,586,VSSS02,2
72588,586,JCGA70,2
72591,586,VSPP04,2
72592,586,MSGT28,3
72593,586,CIS04,3
72594,586,CIS02,3
72595,586,AIS04,3
72596,586,AIS02,2
72597,586,VSSS08,3
72598,586,VSPP32,2
72599,586,MSGT14,2
72601,586,MSGT67,2
72602,586,VSPP06,2
72603,586,MSGT12,3
72604,586,VCGA63,2
72605,586,JCGA72,2
72606,586,MSGT11,3
72607,586,MSGT21,2
72609,586,MSGT05,1
72612,586,VCBA56,2
72614,586,JCGA74,2
72615,586,VSPP24,2
72616,586,MSGT33,2
72617,586,MSGT65,2
72618,586,MSWR06,2
72622,586,MSGT24,2
72624,586,VSPP14,2
72625,586,MRLP02,2
72626,586,MRLP07,2
72628,586,MSGT03,2
72629,586,VCBGSC,2
72630,586,MSGT54,2
72631,586,VRLP01,2
72632,586,VCBA65,2
72633,586,VSSS06,2
72634,586,MSGT43,1
72636,586,MSGT04,2
72638,586,VSPP17,2
72639,586,MSGT44,2
72640,586,VSPP23,2
72641,586,VSPP09,3
72643,586,MSCA47,2
72645,586,VCGA67,2
72646,586,MSWW04,2
72647,586,MSWR05,2
72649,586,VSPP07,2
72650,586,MSGT34,2
72652,586,MSGT52,2
72653,586,MSGT31,1
72654,586,URLP07,1
72655,586,MSGT32,3
72656,586,MSGT51,2
72657,586,MSGA43,1
72659,586,JCGA75,3
72660,586,MSGT17,2
72661,586,MSGT19,2
72662,586,VACM13,2
72663,586,VSPP18,2
72664,587,MSPP02,2
72665,587,MSGT01,3
72667,587,MRLP01,3
72668,587,UPPP01,1
72669,587,VSPP25,1
72670,587,MSGT91,2
72672,587,JCGA69,2
72673,587,MSGT18,2
72674,587,MSWR01,2
72675,587,VSSS09,2
72677,587,VSSS01,2
72679,587,JCUM01,2
72681,587,VSSS03,2
72682,587,UPDD01,1
72683,587,MSGT26,2
72684,587,VSPP29,1
72686,587,VSPP30,2
72688,587,MSGT25,2
72689,587,MSWR07,2
72690,587,VSGA17,2
72691,587,MSGT68,2
72693,587,MSGT30,1
72694,587,VSPP03,2
72695,587,VSPP36,2
72696,587,VSPP20,2
72697,587,MSGT55,2
72698,587,VSSS04,1
72699,587,MSGT16,2
72700,587,VSPP34,2
72701,587,VSSS07,2
72703,587,MSGT62,2
72704,587,MSPP15,2
72705,587,VSPP37,2
72706,587,MSGT40,2
72707,587,VSPP60,1
72708,587,VIGI06,1
72709,587,MSGT02,2
72710,587,VSSS02,1
72711,587,MSGT10,2
72713,587,MSGT07,2
72714,587,VSCA25,1
72715,587,VSPP04,2
72716,587,MSGT28,2
72717,587,CIS04,2
72718,587,CIS02,2
72719,587,AIS04,3
72721,587,VSSS08,3
72722,587,VSPP32,2
72723,587,MSGT14,2
72724,587,VSPP11,1
72726,587,VSPP06,2
72727,587,MSGT12,3
72728,587,VCGA63,2
72729,587,JCGA72,1
72730,587,MSGT11,2
72732,587,MSGT64,2
72733,587,MSGT05,1
72734,587,VSPP05,2
72735,587,MSWR03,1
72736,587,VCBA56,2
72737,587,MSGT08,2
72738,587,JCGA74,2
72741,587,MSGT65,2
72742,587,MSWR06,2
72743,587,VSPP31,2
72744,587,MSGT49,2
72745,587,VSSS10,2
72746,587,MSGT24,1
72747,587,VIGI01,2
72748,587,VSPP14,1
72749,587,MRLP02,2
72751,587,MSGT46,2
72752,587,MSGT03,2
72753,587,VCBGSC,2
72754,587,MSGT54,2
72755,587,VRLP01,2
72759,587,VSPP15,2
72760,587,MSGT04,1
72761,587,MSPP10,2
72762,587,VSPP17,1
72763,587,MSGT44,2
72764,587,VSPP23,1
72765,587,VSPP09,2
72766,587,MSGT35,2
72768,587,MSGT90,1
72769,587,VCGA67,2
72770,587,MSWW04,1
72771,587,MSWR05,2
72772,587,MSGT37,2
72773,587,VSPP07,2
72774,587,MSGT34,1
72776,587,MSGT52,2
72779,587,MSGT32,3
72780,587,MSGT51,1
72782,587,MSGT47,2
72783,587,JCGA75,2
72785,587,MSGT19,2
72786,587,VACM13,2
72787,587,VSPP18,2
72788,588,MSPP02,2
72789,588,MSGT01,2
72791,588,MRLP01,2
72792,588,UPPP01,1
72793,588,VSPP25,1
72794,588,MSGT91,2
72798,588,MSWR01,2
72799,588,VSSS09,2
72800,588,VSPP02,1
72801,588,VSSS01,2
72803,588,JCUM01,1
72804,588,MSGT66,2
72805,588,VSSS03,1
72806,588,UPDD01,1
72807,588,MSGT26,2
72808,588,VSPP29,2
72809,588,MSPP03,2
72810,588,VSPP30,2
72811,588,URLP01,2
72812,588,MSGT25,2
72813,588,MSWR07,2
72814,588,VSGA17,2
72816,588,MSGT20,2
72817,588,MSGT30,1
72818,588,VSPP03,1
72820,588,VSPP20,2
72821,588,MSGT55,2
72823,588,MSGT16,2
72825,588,VSSS07,2
72827,588,MSGT62,2
72828,588,MSPP15,2
72834,588,VSSS02,1
72836,588,JCGA70,2
72839,588,VSPP04,2
72841,588,CIS04,2
72842,588,CIS02,2
72845,588,VSSS08,2
72846,588,VSPP32,1
72847,588,MSGT14,1
72849,588,MSGT67,2
72850,588,VSPP06,2
72851,588,MSGT12,2
72852,588,VCGA63,2
72853,588,JCGA72,1
72854,588,MSGT11,2
72855,588,MSGT21,2
72856,588,MSGT64,2
72857,588,MSGT05,1
72858,588,VSPP05,2
72859,588,MSWR03,2
72862,588,JCGA74,2
72863,588,VSPP24,2
72865,588,MSGT65,1
72866,588,MSWR06,1
72869,588,VSSS10,2
72870,588,MSGT24,1
72871,588,VIGI01,2
72873,588,MRLP02,2
72874,588,MRLP07,2
72875,588,MSGT46,2
72876,588,MSGT03,2
72877,588,VCBGSC,2
72878,588,MSGT54,2
72879,588,VRLP01,2
72880,588,VCBA65,2
72881,588,VSSS06,2
72884,588,MSGT04,1
72885,588,MSPP10,2
72886,588,VSPP17,1
72887,588,MSGT44,2
72888,588,VSPP23,1
72889,588,VSPP09,2
72890,588,MSGT35,2
72891,588,MSCA47,2
72892,588,MSGT90,1
72893,588,VCGA67,2
72894,588,MSWW04,1
72895,588,MSWR05,2
72896,588,MSGT37,2
72898,588,MSGT34,1
72899,588,MSGT15,2
72903,588,MSGT32,2
72904,588,MSGT51,1
72905,588,MSGA43,1
72906,588,MSGT47,2
72907,588,JCGA75,2
72912,589,MSPP02,2
72913,589,MSGT01,2
72915,589,MRLP01,3
72916,589,UPPP01,2
72917,589,VSPP25,2
72918,589,MSGT91,2
72919,589,VSPP33,3
72920,589,JCGA69,1
